dataset,n_players,n_excerpts_per_player,iteration,accuracy,precision,recall,f1,kappa
bilbao,3,15,11,0.4153846153846154,0.41654232055569845,0.41923076923076924,0.37545232545232543,0.36699128651973356
bilbao,3,15,12,0.3230769230769231,0.27631257631257633,0.32564102564102565,0.2490842490842491,0.2670425422860071
bilbao,3,15,13,0.5230769230769231,0.5882783882783883,0.5153846153846154,0.4920964656258774,0.48200514138817474
bilbao,3,15,14,0.4461538461538462,0.431118881118881,0.4435897435897437,0.400784019901667,0.39984611438830475
bilbao,4,1,0,0.15384615384615385,0.060665390416521636,0.14615384615384613,0.07302369258890998,0.07932011331444755
bilbao,4,1,1,0.15384615384615385,0.03844890741442465,0.14358974358974358,0.059237896341968736,0.07979407979407982
bilbao,4,1,2,0.09230769230769231,0.012393162393162393,0.0923076923076923,0.02153846153846154,0.01666666666666672
bilbao,4,1,3,0.12307692307692308,0.037848383500557414,0.12051282051282051,0.04585218702865763,0.04902464065708423
bilbao,4,1,4,0.15384615384615385,0.035536107934297984,0.15384615384615385,0.057505769664578606,0.08333333333333337
bilbao,4,1,5,0.046153846153846156,0.004615384615384615,0.04615384615384615,0.008391608391608392,-0.02937420178799499
bilbao,4,1,6,0.09230769230769231,0.015702643609620353,0.09230769230769233,0.0261984392419175,0.01666666666666672
bilbao,4,1,7,0.13846153846153847,0.03293258465672259,0.1282051282051282,0.05174701459531181,0.06137184115523464
bilbao,4,1,8,0.06153846153846154,0.01771255060728745,0.06538461538461539,0.026386404293381037,-0.014585465711361323
bilbao,4,1,9,0.09230769230769231,0.0189465706707086,0.08461538461538462,0.030938292476754017,0.008787800465236528
bilbao,4,1,10,0.13846153846153847,0.05429094714809001,0.13076923076923078,0.06429452900041135,0.055771725032425445
bilbao,4,1,11,0.07692307692307693,0.011094674556213017,0.07692307692307693,0.01929105377381239,0.0
bilbao,4,1,12,0.07692307692307693,0.015420063807160581,0.06666666666666667,0.024729182623919467,-0.008012406306538988
bilbao,4,1,13,0.07692307692307693,0.0865761689291101,0.07692307692307693,0.042321780783319246,0.0
bilbao,4,1,14,0.06153846153846154,0.012237762237762238,0.06153846153846154,0.01903453689167975,-0.017710472279260925
bilbao,4,2,0,0.18461538461538463,0.1277888777888778,0.18846153846153849,0.1403314382952392,0.11802355350742444
bilbao,4,2,1,0.09230769230769231,0.030546120546120544,0.0923076923076923,0.04511590061125665,0.01666666666666672
bilbao,4,2,2,0.2153846153846154,0.21638214726450017,0.21153846153846154,0.1673123884662346,0.14934565050038495
bilbao,4,2,3,0.2153846153846154,0.12006604506604507,0.21538461538461537,0.14331736639428946,0.1506533435818601
bilbao,4,2,4,0.09230769230769231,0.07952944491406029,0.08974358974358974,0.05998971788445472,0.015909674108288474
bilbao,4,2,5,0.16923076923076924,0.0963123415046492,0.158974358974359,0.10066215835446604,0.09489427539969042
bilbao,4,2,6,0.16923076923076924,0.05781440781440782,0.15897435897435896,0.08161069699531238,0.09536082474226804
bilbao,4,2,7,0.2,0.10433134117344643,0.20641025641025643,0.12489923677214648,0.1346646185355862
bilbao,4,2,8,0.2153846153846154,0.11929181929181928,0.2128205128205128,0.145994005994006,0.1489088575096278
bilbao,4,2,9,0.18461538461538463,0.16785714285714284,0.20384615384615387,0.12537804076265616,0.12407831172133232
bilbao,4,2,10,0.13846153846153847,0.0482017982017982,0.13846153846153847,0.0653492166097208,0.06666666666666665
bilbao,4,2,11,0.12307692307692308,0.03314310210861935,0.13076923076923078,0.05199029444553741,0.052914110429447825
bilbao,4,2,12,0.13846153846153847,0.051359952264929634,0.1576923076923077,0.07191054559475613,0.07684504184630991
bilbao,4,2,13,0.06153846153846154,0.007155635062611807,0.07692307692307693,0.013093289689034369,-0.005834601725012822
bilbao,4,2,14,0.16923076923076924,0.05105311355311355,0.15,0.07296831135840423,0.09137975666580378
bilbao,4,3,0,0.23076923076923078,0.18034188034188034,0.21025641025641026,0.14922161172161172,0.16258696212316415
bilbao,4,3,1,0.12307692307692308,0.0598956598956599,0.1346153846153846,0.07773245273245272,0.055569717053275514
bilbao,4,3,2,0.23076923076923078,0.23583916083916087,0.23205128205128206,0.1959143420681882,0.1673071995900589
bilbao,4,3,3,0.18461538461538463,0.12237762237762237,0.18333333333333338,0.12855616605616604,0.1173456315654624
bilbao,4,3,4,0.16923076923076924,0.1576265614727153,0.1641025641025641,0.13764228602938278,0.09884467265725283
bilbao,4,3,5,0.2923076923076923,0.15669202592279513,0.27692307692307694,0.17341430499325236,0.2273901808785529
bilbao,4,3,6,0.24615384615384617,0.2737343852728468,0.23974358974358972,0.18894993894993892,0.18228498074454424
bilbao,4,3,7,0.2923076923076923,0.25466200466200467,0.2897435897435897,0.18547451173445867,0.2331367017183894
bilbao,4,3,8,0.16923076923076924,0.19251119251119247,0.17435897435897435,0.16121378621378624,0.10276073619631898
bilbao,4,3,9,0.13846153846153847,0.07452632837248221,0.14358974358974358,0.08390499767670984,0.06762295081967218
bilbao,4,3,10,0.2,0.3004662004662005,0.2012820512820513,0.1847680097680098,0.12684060966158617
bilbao,4,3,11,0.2,0.19293139293139294,0.22307692307692312,0.17734149319515172,0.14191419141914197
bilbao,4,3,12,0.27692307692307694,0.1970444085828701,0.2705128205128205,0.19682409094173797,0.2152581556640124
bilbao,4,3,13,0.24615384615384617,0.1266788766788767,0.2371794871794872,0.14309024309024307,0.1816546762589928
bilbao,4,3,14,0.23076923076923078,0.15810235648292328,0.23846153846153845,0.1657610647380468,0.16943521594684385
bilbao,4,5,0,0.26153846153846155,0.2511505588428665,0.2858974358974359,0.22530525030525028,0.20691408235892228
bilbao,4,5,1,0.26153846153846155,0.34086785009861936,0.2692307692307692,0.24126984126984127,0.2006149116064565
bilbao,4,5,2,0.3384615384615385,0.26987179487179486,0.31794871794871793,0.2616196774567815,0.2790817642507093
bilbao,4,5,3,0.23076923076923078,0.14888231426692966,0.23846153846153847,0.16685732568085512,0.16709379805228086
bilbao,4,5,4,0.2923076923076923,0.23986013986013985,0.29358974358974355,0.22750787224471433,0.2339226236228542
bilbao,4,5,5,0.2153846153846154,0.17061965811965812,0.20384615384615387,0.16402029343205815,0.14847161572052403
bilbao,4,5,6,0.24615384615384617,0.20877788877788878,0.2743589743589744,0.16521367521367522,0.1895674300254454
bilbao,4,5,7,0.3230769230769231,0.3203907203907204,0.317948717948718,0.27113924722620375,0.26741803278688525
bilbao,4,5,8,0.2923076923076923,0.21666666666666665,0.28717948717948716,0.20587517058105295,0.2317574511819116
bilbao,4,5,9,0.3076923076923077,0.2945665445665446,0.28717948717948716,0.24854916325504559,0.24613402061855671
bilbao,4,5,10,0.2153846153846154,0.14334554334554334,0.21025641025641026,0.14832611832611833,0.1475957829776292
bilbao,4,5,11,0.27692307692307694,0.20045155993431857,0.2923076923076923,0.22115177431919514,0.21867007672634275
bilbao,4,5,12,0.24615384615384617,0.26291690765374975,0.24743589743589745,0.22283272283272282,0.18354268136375296
bilbao,4,5,13,0.2153846153846154,0.18835380305968544,0.21153846153846154,0.1733979470821576,0.14978199538343162
bilbao,4,5,14,0.26153846153846155,0.2741753860174913,0.24230769230769234,0.1987390814313891,0.1956689868522815
bilbao,4,10,0,0.5538461538461539,0.584859584859585,0.5461538461538462,0.5300095203941357,0.5165427032572455
bilbao,4,10,1,0.5538461538461539,0.5454212454212455,0.5641025641025641,0.5204795204795205,0.5167905665214048
bilbao,4,10,2,0.4461538461538462,0.3907016060862215,0.43846153846153846,0.3952931683700915,0.39876670092497435
bilbao,4,10,3,0.27692307692307694,0.2578199578199578,0.28205128205128205,0.25293836598184427,0.2168674698795181
bilbao,4,10,4,0.5384615384615384,0.5557199211045364,0.5346153846153847,0.5274576974981833,0.49871465295629824
bilbao,4,10,5,0.47692307692307695,0.5316849816849817,0.4743589743589744,0.4607554838324069,0.43275154004106775
bilbao,4,10,6,0.5384615384615384,0.5846153846153845,0.5230769230769231,0.5256826506826507,0.49858575469272315
bilbao,4,10,7,0.3384615384615385,0.39798534798534796,0.3243589743589744,0.334962749668632,0.2820446956075007
bilbao,4,10,8,0.47692307692307695,0.46526806526806525,0.48076923076923084,0.45718128025820337,0.4339139344262295
bilbao,4,10,9,0.35384615384615387,0.444017094017094,0.33974358974358976,0.3120347601116832,0.2985611510791367
bilbao,4,10,10,0.4153846153846154,0.512037962037962,0.4153846153846154,0.38956794839147785,0.3656908063687725
bilbao,4,10,11,0.38461538461538464,0.3868131868131868,0.37820512820512825,0.3481554677206851,0.3335042296846963
bilbao,4,10,12,0.38461538461538464,0.555982905982906,0.3807692307692308,0.39525090294321064,0.332306111967129
bilbao,4,10,13,0.5846153846153846,0.5722527472527472,0.5858974358974359,0.5475763301555157,0.5496535796766744
bilbao,4,10,14,0.5846153846153846,0.6139860139860139,0.5717948717948719,0.5736874236874238,0.5491908553814538
bilbao,4,15,0,0.47692307692307695,0.4662393162393163,0.45897435897435906,0.43374189912651456,0.43275154004106775
bilbao,4,15,1,0.5692307692307692,0.6263736263736264,0.5743589743589744,0.5491841491841492,0.5339308578745199
bilbao,4,15,2,0.5384615384615384,0.6254578754578755,0.5371794871794872,0.5448218197086975,0.4992295839753468
bilbao,4,15,3,0.5692307692307692,0.6364302364302363,0.5666666666666667,0.558765379919226,0.5327342747111681
bilbao,4,15,4,0.6153846153846154,0.6452075702075702,0.5948717948717948,0.5860336244951629,0.5817245817245817
bilbao,4,15,5,0.5384615384615384,0.5217948717948717,0.5384615384615384,0.5137640137640138,0.4996150885296382
bilbao,4,15,6,0.46153846153846156,0.5008547008547007,0.4538461538461538,0.4543179043179043,0.4157678479712379
bilbao,4,15,7,0.5538461538461539,0.5625874125874126,0.5551282051282052,0.5116639770485925,0.5166666666666667
bilbao,4,15,8,0.49230769230769234,0.6318181818181817,0.48717948717948717,0.5113775113775113,0.44943531827515404
bilbao,4,15,9,0.47692307692307695,0.5545787545787546,0.4858974358974359,0.4828221486116224,0.43376889572124
bilbao,4,15,10,0.46153846153846156,0.46298701298701295,0.45769230769230773,0.4255019490313608,0.4153173991261887
bilbao,4,15,11,0.49230769230769234,0.6512237762237761,0.48589743589743595,0.5041597291597292,0.44844433016199536
bilbao,4,15,12,0.6461538461538462,0.666025641025641,0.6346153846153846,0.63575411516588,0.6156812339331619
bilbao,4,15,13,0.5692307692307692,0.7393856143856142,0.5641025641025641,0.5600535085829204,0.532133676092545
bilbao,4,15,14,0.5230769230769231,0.6252830502830503,0.5102564102564103,0.515077017000094,0.48200514138817485
bilbao,5,1,0,0.2153846153846154,0.07395865004560656,0.2153846153846154,0.10608622147083685,0.15000000000000002
bilbao,5,1,1,0.06153846153846154,0.020804195804195805,0.06282051282051282,0.028715332286760854,-0.017188301693175756
bilbao,5,1,2,0.13846153846153847,0.05509234355388201,0.1346153846153846,0.06998148909913617,0.06498844079116373
bilbao,5,1,3,0.16923076923076924,0.07434237589036351,0.16153846153846155,0.09206293706293706,0.09559391909301729
bilbao,5,1,4,0.07692307692307693,0.028087044534412957,0.08846153846153845,0.042582417582417584,0.00230237912509601
bilbao,5,1,5,0.09230769230769231,0.04444444444444444,0.08717948717948718,0.054403567447045706,0.017674180327868938
bilbao,5,1,6,0.18461538461538463,0.053148639355535904,0.1846153846153846,0.07463492389962978,0.11598665640236083
bilbao,5,1,7,0.13846153846153847,0.044335122242098984,0.1423076923076923,0.06346153846153846,0.06952965235173825
bilbao,5,1,8,0.16923076923076924,0.07231230308153386,0.16666666666666666,0.09702000670472427,0.0983817107629078
bilbao,5,1,9,0.2,0.06616887386118156,0.1871794871794872,0.08954933954933955,0.12976313079299695
bilbao,5,1,10,0.09230769230769231,0.047118124041200964,0.1,0.057313206506754893,0.01867963152507679
bilbao,5,1,11,0.06153846153846154,0.021756021756021756,0.05641025641025642,0.029867568329106788,-0.025342642875614052
bilbao,5,1,12,0.1076923076923077,0.02792833109575191,0.11282051282051284,0.04047234816465585,0.03580562659846542
bilbao,5,1,13,0.1076923076923077,0.028810632391195048,0.1,0.044433827042522696,0.03084832904884305
bilbao,5,1,14,0.12307692307692308,0.07372115064422756,0.12307692307692308,0.07431350640179163,0.050000000000000044
bilbao,5,2,0,0.13846153846153847,0.052341137123745815,0.15,0.06905982905982906,0.07261146496815274
bilbao,5,2,1,0.16923076923076924,0.0687107764030841,0.18717948717948715,0.09898653977601346,0.10299003322259126
bilbao,5,2,2,0.13846153846153847,0.0868885251863975,0.13076923076923078,0.08401214170444939,0.06546854942233626
bilbao,5,2,3,0.15384615384615385,0.15870361522535437,0.14871794871794874,0.10926916221033868,0.08239219712525658
bilbao,5,2,4,0.18461538461538463,0.08348574502420657,0.1717948717948718,0.10057661636609004,0.11348430262480702
bilbao,5,2,5,0.24615384615384617,0.2034132534132534,0.23974358974358975,0.18781209793355544,0.18333333333333335
bilbao,5,2,6,0.18461538461538463,0.11233211233211232,0.2,0.12309485386408464,0.12072485962225632
bilbao,5,2,7,0.16923076923076924,0.07216117216117215,0.16923076923076924,0.09572192513368984,0.10023071007433992
bilbao,5,2,8,0.15384615384615385,0.1719197469197469,0.14999999999999997,0.14055004824235592,0.08333333333333337
bilbao,5,2,9,0.24615384615384617,0.14929173390711853,0.2538461538461539,0.17096774193548386,0.18500511770726713
bilbao,5,2,10,0.13846153846153847,0.049184149184149185,0.15,0.06813186813186813,0.06929174124264892
bilbao,5,2,11,0.09230769230769231,0.0380004498425551,0.10384615384615384,0.05314663040415549,0.02118427769270026
bilbao,5,2,12,0.12307692307692308,0.09577677224736049,0.13846153846153844,0.08036963036963038,0.06226271829916463
bilbao,5,2,13,0.2,0.12868589743589742,0.20384615384615384,0.139005139005139,0.13554987212276215
bilbao,5,2,14,0.2153846153846154,0.10174474648158859,0.22692307692307695,0.12700162156683897,0.15260736196319014
bilbao,5,3,0,0.2,0.24811463046757165,0.1948717948717949,0.17511590973129437,0.13199794555726763
bilbao,5,3,1,0.16923076923076924,0.15636841790687944,0.16794871794871793,0.13398046398046398,0.10138248847926279
bilbao,5,3,2,0.2153846153846154,0.12930402930402932,0.22307692307692306,0.14212454212454212,0.15130568356374818
bilbao,5,3,3,0.3076923076923077,0.3199233716475096,0.3128205128205128,0.2729153199741435,0.25153531218014347
bilbao,5,3,4,0.15384615384615385,0.18217948717948718,0.16666666666666666,0.09879336349924585,0.08893985728848108
bilbao,5,3,5,0.12307692307692308,0.08319597069597069,0.11923076923076924,0.08668550207011745,0.04878048780487798
bilbao,5,3,6,0.2153846153846154,0.1519036519036519,0.21025641025641026,0.15196377696377697,0.1475957829776292
bilbao,5,3,7,0.3230769230769231,0.38292124542124534,0.3192307692307692,0.3263933996727519,0.2651593011305241
bilbao,5,3,8,0.24615384615384617,0.1758241758241758,0.24743589743589742,0.1517755928282244,0.1862544711292795
bilbao,5,3,9,0.23076923076923078,0.32815485168426345,0.23717948717948723,0.20868937630071235,0.1728175108170018
bilbao,5,3,10,0.26153846153846155,0.2838827838827839,0.26666666666666666,0.21728169266630804,0.20122887864823358
bilbao,5,3,11,0.27692307692307694,0.18407557354925774,0.2807692307692307,0.19483666092361743,0.21706817016914415
bilbao,5,3,12,0.18461538461538463,0.19566074950690335,0.17692307692307693,0.13813068651778326,0.11666666666666681
bilbao,5,3,13,0.18461538461538463,0.27315233785822024,0.18333333333333332,0.17002997002997006,0.11621344279117485
bilbao,5,3,14,0.27692307692307694,0.1657925407925408,0.2974358974358975,0.18362919132149902,0.22026544155181227
bilbao,5,5,0,0.3384615384615385,0.3122006198929276,0.34102564102564104,0.2729835523953171,0.2860791826309067
bilbao,5,5,1,0.2,0.14695027195027197,0.18205128205128202,0.15399956169186937,0.13244353182751545
bilbao,5,5,2,0.3076923076923077,0.28640020110608344,0.30641025641025643,0.2583250083250083,0.25210943492712856
bilbao,5,5,3,0.3384615384615385,0.38123543123543124,0.31923076923076926,0.28937728937728935,0.2800103039670272
bilbao,5,5,4,0.3384615384615385,0.34401709401709396,0.34102564102564104,0.29346405228758166,0.28480040941658136
bilbao,5,5,5,0.2923076923076923,0.31628897418371105,0.28846153846153844,0.2628304346974424,0.2350984906625735
bilbao,5,5,6,0.2153846153846154,0.15322766976613128,0.22435897435897434,0.15907850319615024,0.15087090163934425
bilbao,5,5,7,0.23076923076923078,0.13663003663003662,0.2205128205128205,0.15175277211476307,0.16559691912708607
bilbao,5,5,8,0.35384615384615387,0.31684981684981683,0.33076923076923076,0.27352775429698506,0.2956656346749226
bilbao,5,5,9,0.27692307692307694,0.2886446886446886,0.2923076923076923,0.24495729192085464,0.22026544155181216
bilbao,5,5,10,0.26153846153846155,0.2626123876123876,0.2576923076923077,0.22642869950562258,0.19958953309389427
bilbao,5,5,11,0.36923076923076925,0.3482905982905983,0.38333333333333336,0.325052725052725,0.319806023481368
bilbao,5,5,12,0.2923076923076923,0.2593792172739541,0.28205128205128205,0.231941261353026,0.23057128152341755
bilbao,5,5,13,0.3230769230769231,0.25754800754800755,0.3371794871794872,0.2597133635595174,0.2707802141764405
bilbao,5,5,14,0.2923076923076923,0.2186061801446417,0.29615384615384616,0.23278029160382102,0.2345110087045572
bilbao,5,10,0,0.5384615384615384,0.6314102564102565,0.532051282051282,0.5424327808943192,0.49935815147625173
bilbao,5,10,1,0.6307692307692307,0.7538461538461537,0.6166666666666666,0.6419971054586439,0.5990747879722436
bilbao,5,10,2,0.6615384615384615,0.7093406593406595,0.655128205128205,0.6564704526242988,0.6326740303108143
bilbao,5,10,3,0.4,0.4832556332556332,0.4025641025641025,0.38073739985504684,0.3500000000000001
bilbao,5,10,4,0.6615384615384615,0.692948717948718,0.6628205128205129,0.6452799337414722,0.6330510649217347
